,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_bsl_options,param_k,param_sim_options
10,1.7544950629369573,1.7686030881133206,1.765770482695774,1.762956211248684,0.006093668103184625,181,1.3078191854498318,1.3068305466547732,1.3063593938295972,1.3070030419780674,0.0006083112531402289,171,0.4784122308095296,0.10028390322641387,0.4416116078694661,0.03063943581219046,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 3, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",3,"{'name': 'pearson', 'min_support': 3, 'user_based': True}"
11,1.7205222908280557,1.739080976073372,1.723460604968016,1.7276879572898143,0.008144899436585784,85,1.29435521074235,1.3044424235398735,1.3004104529156408,1.2997360290659548,0.004145608210496163,146,0.13072959582010904,0.011181861800694822,0.273012638092041,0.017426198607686898,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 3, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",3,"{'name': 'pearson', 'min_support': 3, 'user_based': False}"
12,1.78721527819393,1.7855928361828228,1.8002331288230033,1.791013747733252,0.006552649351135235,223,1.3339952583966532,1.3221452946252257,1.3379533388726237,1.3313646306315008,0.006716334196619276,221,0.4791096051534017,0.061257127498967105,0.455358346303304,0.04832510257799234,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 3, 'sim_options': {'name': 'pearson_baseline', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",3,"{'name': 'pearson_baseline', 'min_support': 1, 'user_based': True}"
13,1.7306373860066426,1.733809130270082,1.7474757849966522,1.7373074337577925,0.0073057746842610126,142,1.2860060123018957,1.2885525534528766,1.29429736003247,1.2896186419290807,0.003467854310343004,66,0.1562009652455648,0.0030362769851056343,0.261020024617513,0.009141357640961604,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 3, 'sim_options': {'name': 'pearson_baseline', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",3,"{'name': 'pearson_baseline', 'min_support': 1, 'user_based': False}"
14,1.7615706878538453,1.754002978070474,1.7652403189055887,1.7602713282766358,0.004678725520502238,162,1.3145081866658388,1.3000801436620193,1.3087297612538191,1.3077726971938923,0.005928973207401024,178,0.36896800994873047,0.0014704273689987288,0.4075633684794108,0.03381499763152305,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 3, 'sim_options': {'name': 'pearson_baseline', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",3,"{'name': 'pearson_baseline', 'min_support': 3, 'user_based': True}"
15,1.7192687163674725,1.7331477888974025,1.734001573794849,1.7288060263532412,0.006752898068546183,88,1.2925028753190948,1.3004571061209056,1.3033467089491606,1.298768896796387,0.004585100507199391,144,0.12687206268310547,0.0040417685331369125,0.28699564933776855,0.03731019965448892,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 3, 'sim_options': {'name': 'pearson_baseline', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",3,"{'name': 'pearson_baseline', 'min_support': 3, 'user_based': False}"
16,1.7247858560549987,1.742994146290734,1.7393717696890656,1.7357172573449329,0.00786986038343999,136,1.2939064344711366,1.3036670025362593,1.2953853785766423,1.297652938528013,0.004295233275641559,130,0.6979414621988932,0.026042058140560365,0.4727779229482015,0.015631368988783777,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'cosine', 'min_support': 1, 'user_based': True}"
17,1.6904179308997962,1.6927454534324191,1.7001089626258288,1.6944241156526816,0.004130573335187611,18,1.2580700090005086,1.2639629474452534,1.2659108334945042,1.2626479299800888,0.003333325205324397,20,0.27005505561828613,0.008679398723042908,0.3142242431640625,0.041352618440966535,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'cosine', 'min_support': 1, 'user_based': False}"
18,1.8027919110386923,1.8175168421054706,1.825573358477823,1.8152940372073285,0.00943236389836866,235,1.3480831444517616,1.3422287150507433,1.355365665929146,1.348559175143884,0.005373690445759669,241,0.3383886019388835,0.0017838945055244969,0.4460890293121338,0.033655538653852075,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'cosine', 'min_support': 3, 'user_based': True}"
19,1.7172335966335293,1.7326316102558361,1.72502124226862,1.7249621497193284,0.006286351608854601,64,1.289398813556365,1.2945518134319474,1.294117918253444,1.2926895150805855,0.002333610028491214,84,0.09463302294413249,0.000607962868035912,0.28883663813273114,0.026385626816088286,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'cosine', 'min_support': 3, 'user_based': False}"
20,1.7337672405576552,1.7632011234519516,1.7451564187954292,1.7473749276016786,0.01211829750284924,151,1.2932456086463517,1.3143938940700812,1.2953492865815013,1.3009962630993115,0.009512404250430297,149,0.29207269350687665,0.007814033255994378,0.5376733144124349,0.03722345841071867,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'msd', 'min_support': 1, 'user_based': True}"
21,1.7048054937765142,1.7076269359335823,1.7113539757780358,1.7079288018293777,0.0026819142908683954,23,1.2613151288544453,1.2697688989150075,1.2682609118266215,1.2664483131986914,0.0036815478989771916,21,0.06431873639424641,0.002813739063475732,0.30591217676798504,0.04179762053564635,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'msd', 'min_support': 1, 'user_based': False}"
22,1.8073459388210804,1.8200802218340462,1.8274461098202726,1.8182907568251327,0.008302845187556073,246,1.3489687424116443,1.3425810196192993,1.3562073773184538,1.3492523797831322,0.005566551515088725,245,0.2767769495646159,0.022174629043904368,0.46317585309346515,0.04159603918465052,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
23,1.724189776892147,1.737879582039909,1.7309576370627597,1.7310089986649386,0.005588957550775581,110,1.292409297964778,1.2951625221232341,1.2968378900890694,1.2948032367256939,0.0018257275350752418,100,0.06357145309448242,0.0009386958413354331,0.3053549925486247,0.038585600107259796,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'msd', 'min_support': 3, 'user_based': False}"
24,1.7745120817816047,1.7781844089088352,1.7829945983571758,1.7785636963492053,0.003473342874477591,202,1.321956244734909,1.3138707687180597,1.3184613794595672,1.3180961309708452,0.0033109701950381058,194,0.891264279683431,0.02768194567773616,0.4362525939941406,0.034778934831126936,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson', 'min_support': 1, 'user_based': True}"
25,1.7180279601344193,1.7360631878976645,1.7257387101243569,1.7266099527188132,0.007388579379097134,76,1.281102920790097,1.2979760836013696,1.2881108803500367,1.2890632949138345,0.006921282440893387,64,0.3558204174041748,0.011974623538231302,0.2998453776041667,0.0310336278445028,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson', 'min_support': 1, 'user_based': False}"
26,1.7525552767709784,1.76769317976107,1.7653141294894847,1.7618541953405111,0.006646672599668765,178,1.3057584898817005,1.306096714723795,1.306173652836951,1.3060096191474821,0.00018033173026955866,163,0.5013733704884847,0.10247595493986981,0.4683510462443034,0.04222441395063764,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson', 'min_support': 3, 'user_based': True}"
27,1.7180025954081177,1.7345466354652166,1.720719916943573,1.7244230492723023,0.007243903511955597,54,1.2925792086775758,1.3009142950146386,1.2988226000249905,1.2974387012390685,0.0035406965368253445,125,0.12948171297709146,0.013277100976526656,0.2581937313079834,0.011179236827484167,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson', 'min_support': 3, 'user_based': False}"
28,1.7799837350541285,1.7805117135198267,1.7964763831579555,1.7856572772439703,0.007653299066354046,218,1.3279531948666348,1.3185154672064021,1.3352225533131057,1.327230405128714,0.006839761218938098,213,0.4698297182718913,0.07935572457050262,0.46312689781188965,0.04989144530056053,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson_baseline', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson_baseline', 'min_support': 1, 'user_based': True}"
29,1.723108439100655,1.7292285769297402,1.7418865558689378,1.7314078572997778,0.00781947843696491,113,1.2802262290741535,1.2858611816813825,1.2899903124550935,1.2853592410702097,0.004001940308595789,40,0.15720597902933756,0.005785835627082457,0.31941620508829754,0.049816188565241136,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson_baseline', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson_baseline', 'min_support': 1, 'user_based': False}"
30,1.759144165411733,1.7527379096318083,1.7647018036167545,1.758861292886765,0.004888333217624348,157,1.3126748974210702,1.2991656569669028,1.3086387082288704,1.306826420872281,0.0056620481282111225,170,0.40183504422505695,0.029825768889542727,0.4783516724904378,0.07255793737237047,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson_baseline', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson_baseline', 'min_support': 3, 'user_based': True}"
31,1.7179878579611758,1.731170106509559,1.7314374829427113,1.7268651491378153,0.0062781417906566,81,1.2915446778868453,1.2991653874657323,1.3014612204087874,1.2973904285871216,0.0042384991968809176,124,0.1386561393737793,0.019160002677296714,0.34219590822855633,0.07465249200672895,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 5, 'sim_options': {'name': 'pearson_baseline', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",5,"{'name': 'pearson_baseline', 'min_support': 3, 'user_based': False}"
32,1.7024821143151327,1.727089604073524,1.7200360729310882,1.716535930439915,0.010346348346033957,30,1.272250096567069,1.2881438377895917,1.2772499893364464,1.2792146412310357,0.006635643415791917,32,0.7762811978658041,0.11481284247285367,0.5253811677296957,0.01607725314403536,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'cosine', 'min_support': 1, 'user_based': True}"
33,1.6681530032899368,1.6687272292234903,1.6751566785302832,1.6706789703479032,0.0031748844368054696,6,1.2389384891697157,1.2450762239576658,1.2447692799467691,1.2429279976913834,0.002823790282557769,8,0.26755332946777344,0.011297685840137633,0.3470216592152913,0.061446728123233416,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'cosine', 'min_support': 1, 'user_based': False}"
34,1.8021653781218174,1.816137304775425,1.8236648834788967,1.8139891887920463,0.008907599166191554,230,1.3467339815244765,1.3408742171492618,1.3529787191023417,1.3468623059253602,0.004942475239993638,231,0.3586612542470296,0.021778537139988133,0.45592300097147626,0.008101400998404543,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'cosine', 'min_support': 3, 'user_based': True}"
35,1.7149996314827232,1.7307182084449422,1.723536777413008,1.723084872446891,0.00642503328152736,39,1.2872411503844223,1.292664451454699,1.2927882885630935,1.290897963467405,0.002586251515257609,79,0.0957787036895752,0.001715980949584214,0.32225799560546875,0.03617585698295274,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'cosine', 'min_support': 3, 'user_based': False}"
36,1.7203593666338548,1.7478007937218212,1.73176195925211,1.7333073732025952,0.011256086009053342,121,1.2817906219345852,1.299942052463508,1.2829480222869032,1.2882268988949988,0.00829732933917901,56,0.2994016806284587,0.0030007337760655896,0.5459646383921305,0.02364846771945541,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'msd', 'min_support': 1, 'user_based': True}"
37,1.6902090361977806,1.6922217230290277,1.6953579857792513,1.6925962483353532,0.002118666617150282,14,1.2492247800558307,1.257884471918489,1.2543355144838104,1.25381492215271,0.003554417727321666,14,0.06867027282714844,0.002651220624388566,0.32561810811360675,0.027116964775287182,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'msd', 'min_support': 1, 'user_based': False}"
38,1.8066438129556515,1.8185813564217255,1.8260016896233064,1.8170756196668945,0.007974220114476068,243,1.348593136418113,1.3411842888643382,1.3543301514858521,1.348035858922768,0.005381223198681576,239,0.26709699630737305,0.001736230948464569,0.5008203188578287,0.041694410935073936,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
39,1.7229986412207814,1.7360103795784458,1.729125216902639,1.7293780792339553,0.005315028271547772,97,1.2913225192678701,1.2934084465831206,1.2954085572715288,1.2933798410408397,0.0016682406600213437,91,0.06318306922912598,0.002309897852435768,0.27115615208943683,0.011924363900791697,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'msd', 'min_support': 3, 'user_based': False}"
40,1.773819774188769,1.7776020521038403,1.7824653658842362,1.7779623973922816,0.0035387333408400815,195,1.3213683269844705,1.3134400634304966,1.3179866434688892,1.317598344627952,0.0032483249773508993,185,0.8749062220255533,0.02261292955864963,0.47878146171569824,0.04463524166525211,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson', 'min_support': 1, 'user_based': True}"
41,1.7166742383373137,1.7331402947296162,1.7241367249470816,1.724650419338004,0.006732045985388099,63,1.280460159874061,1.2959174400646511,1.2859832866557015,1.2874536288648046,0.00639548316556328,54,0.34661634763081867,0.010099698117063273,0.28340331713358563,0.03509777562843343,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson', 'min_support': 1, 'user_based': False}"
42,1.7524842180626443,1.7675527839875085,1.765152059435336,1.7617296871618295,0.006610592194442871,171,1.3058151117311718,1.3058493972465643,1.306021588425102,1.3058953658009462,9.034374089388476e-05,159,0.4575184186299642,0.07936340252694699,0.44533578554789227,0.0290793969996518,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson', 'min_support': 3, 'user_based': True}"
43,1.717231579885115,1.7332426815444406,1.7200021120188775,1.723492124482811,0.006986844034093569,47,1.2919025604560097,1.29983611208452,1.2984606279360935,1.2967331001588744,0.0034615578888084076,114,0.13068326314290366,0.011322160836039593,0.2866040865580241,0.033752109908987506,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson', 'min_support': 3, 'user_based': False}"
44,1.7789913200669036,1.7789287864649324,1.7950776253918226,1.7843325773078862,0.007597939253833798,212,1.3270571673496896,1.3171206768289987,1.3336868328841305,1.3259548923542728,0.006807869918209145,203,0.43530869483947754,0.05982555436558785,0.44010599454243976,0.017189979434546126,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson_baseline', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson_baseline', 'min_support': 1, 'user_based': True}"
45,1.7206409959340851,1.7271276640932915,1.7397735547571223,1.7291807382614997,0.00794460139274322,92,1.278571816149626,1.2844398429658725,1.288763569489324,1.2839250762016075,0.0041766571681593504,34,0.1638349692026774,0.01567248394472776,0.3093744119008382,0.02635438887627152,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson_baseline', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson_baseline', 'min_support': 1, 'user_based': False}"
46,1.7587319822429013,1.7521746330853414,1.764013928110418,1.758306847812887,0.0048427114399124385,155,1.312254343082377,1.2986724713359783,1.3080196972780775,1.306315503898811,0.005674211624496559,168,0.3881820837656657,0.020370540209112848,0.4840516249338786,0.023186511641914567,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson_baseline', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson_baseline', 'min_support': 3, 'user_based': True}"
47,1.7173936297894523,1.7306212589818655,1.730699821594384,1.7262382367885671,0.006254163826210322,75,1.2910595046404723,1.298771258348324,1.30117383647078,1.297001533153192,0.00431461644051226,121,0.1211396058400472,0.004324190512153869,0.2619640032450358,0.013746105459706176,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 10, 'sim_options': {'name': 'pearson_baseline', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",10,"{'name': 'pearson_baseline', 'min_support': 3, 'user_based': False}"
48,1.6973726604748158,1.7222532479854331,1.715124019901945,1.711583309454065,0.010461465212074524,28,1.2657911367476893,1.2824328543616779,1.272366714833959,1.273530235314442,0.0068435870817046465,28,0.6788729826609293,0.024080481278405837,0.5561419328053793,0.06328317304571392,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 20, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",20,"{'name': 'cosine', 'min_support': 1, 'user_based': True}"
49,1.6630155712657424,1.6637975398704958,1.668572772445316,1.6651286278605182,0.002456212214698341,3,1.2346889832999182,1.2402426281186836,1.238459262024156,1.2377969578142525,0.0023151281955997977,4,0.2448256015777588,0.003971037333037838,0.2986087004343669,0.000781708371482076,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 20, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",20,"{'name': 'cosine', 'min_support': 1, 'user_based': False}"
50,1.8018189897166532,1.8156107243625177,1.8236031484659145,1.813677620848362,0.00899777972615415,228,1.3464653848505288,1.3405135485747985,1.353017062507049,1.3466653319774586,0.005106495817660158,226,0.34427404403686523,0.0180716344764648,0.49648276964823407,0.03171383301311313,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 20, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",20,"{'name': 'cosine', 'min_support': 3, 'user_based': True}"
51,1.7149359045534347,1.7303223067918536,1.7233643812626125,1.722874197535967,0.006291028189679159,35,1.2873463492184054,1.2923876075645746,1.2928019521715388,1.2908453029848397,0.0024799097373443724,72,0.09091607729593913,0.0017004327332252594,0.3026716709136963,0.03239972873880689,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 20, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': False}}","{'method': 'als', 'n_epochs': 10}",20,"{'name': 'cosine', 'min_support': 3, 'user_based': False}"
52,1.7179034767689967,1.7453602490717004,1.7291634368789013,1.730809054239866,0.011269416686905644,103,1.2792385244680198,1.2978854265414448,1.2803196982908673,1.2858145497667772,0.008546803838890416,43,0.27889561653137207,0.004002762838869944,0.5261756579081217,0.008298970418350439,"{'bsl_options': {'method': 'als', 'n_epochs': 10}, 'k': 20, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': True}}","{'method': 'als', 'n_epochs': 10}",20,"{'name': 'msd', 'min_support': 1, 'user_based': True}"
